2099,2096,2099,2113,2141,2437,2439,2166,2102,2137,2450,2333,2334,2051,2112,2106,2099,2095,2106,2271,2246,2429,2438,2492,2099,2098,2099,2241,2437,2403,2411,3
2098,2096,2099,2111,2141,2437,2440,2167,2102,2135,2449,2334,2334,2050,2113,2109,2099,2096,2107,2270,2246,2429,2437,2492,2099,2098,2100,2242,2437,2403,2411,3
2099,2098,2098,2110,2142,2439,2440,2166,2101,2134,2450,2329,2333,2049,2112,2107,2099,2097,2107,2271,2248,2428,2437,2491,2099,2097,2101,2241,2437,2404,2411,3
2099,2096,2099,2110,2140,2438,2440,2166,2101,2135,2449,2332,2333,2047,2113,2106,2099,2096,2106,2269,2247,2430,2437,2491,2099,2099,2101,2242,2438,2403,2411,3
2098,2095,2098,2110,2141,2439,2440,2166,2101,2137,2450,2332,2332,2048,2114,2105,2098,2096,2107,2270,2246,2429,2438,2492,2100,2097,2100,2242,2438,2404,2411,3
2099,2096,2099,2109,2141,2438,2440,2166,2102,2139,2449,2336,2328,2049,2113,2104,2099,2096,2107,2271,2246,2429,2437,2492,2099,2098,2100,2242,2437,2404,2410,3
2097,2096,2099,2111,2141,2439,2439,2166,2102,2138,2449,2332,2333,2050,2113,2106,2099,2096,2106,2270,2246,2429,2438,2493,2099,2098,2100,2241,2438,2404,2411,3
2098,2097,2098,2111,2142,2438,2440,2166,2102,2138,2450,2333,2332,2048,2113,2106,2099,2097,2107,2270,2247,2429,2438,2492,2099,2097,2101,2243,2438,2403,2411,3
2098,2096,2098,2110,2142,2439,2440,2166,2102,2138,2450,2334,2333,2049,2111,2107,2099,2096,2106,2270,2247,2429,2438,2492,2100,2098,2100,2241,2437,2403,2411,3
2098,2097,2099,2111,2142,2439,2440,2167,2101,2137,2450,2334,2332,2049,2113,2107,2099,2096,2107,2270,2247,2430,2438,2492,2099,2097,2100,2243,2438,2403,2410,3
2098,2096,2099,2110,2141,2438,2439,2166,2101,2138,2449,2333,2333,2049,2113,2106,2099,2096,2106,2270,2247,2428,2438,2492,2100,2097,2100,2241,2438,2403,2411,3
2098,2097,2099,2110,2142,2437,2440,2167,2102,2137,2450,2333,2332,2048,2113,2103,2099,2096,2107,2270,2246,2428,2438,2235,2099,2097,2100,2243,2439,2404,2411,3
2099,2097,2099,2111,2141,2438,2440,2166,2101,2136,2449,2331,2335,2049,2112,2105,2098,2096,2108,2269,2247,2429,2437,2492,2099,2098,2101,2243,2438,2405,2411,3
2098,2097,2098,2110,2142,2437,2440,2166,2102,2137,2451,2333,2336,2052,2113,2105,2099,2096,2106,2270,2248,2429,2438,2492,2099,2099,2100,2241,2436,2404,2410,3
2098,2097,2098,2110,2142,2438,2440,2167,2102,2137,2449,2333,2334,2050,2113,2104,2099,2096,2107,2270,2247,2430,2437,2492,2101,2098,2100,2242,2437,2403,2411,3
2097,2097,2097,2110,2143,2438,2440,2167,2102,2137,2449,2333,2334,2049,2112,2103,2099,2096,2107,2270,2247,2429,2437,2492,2099,2099,2100,2241,2438,2404,2411,3
2099,2098,2099,2110,2143,2438,2439,2167,2102,2137,2451,2333,2335,2053,2113,2107,2099,2096,2108,2269,2246,2430,2438,2492,2099,2097,2101,2242,2438,2404,2411,3
2098,2096,2098,2111,2142,2438,2440,2167,2101,2138,2449,2331,2335,2054,2114,2107,2099,2097,2107,2270,2245,2429,2438,2493,2099,2097,2100,2243,2437,2404,2411,3
2098,2096,2099,2109,2140,2439,2440,2167,2101,2137,2449,2333,2336,2053,2113,2106,2099,2097,2107,2270,2246,2430,2438,2492,2099,2098,2101,2242,2438,2404,2411,3
